Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5
Utilization Per Link;2;<2-1>; - ; - ; ;0.05531944444444449;0.0549861111111111;0.048749999999999974;0.04434722222222227;0.039847222222222305
Utilization Per Link;2;<2-3>; - ; - ; ;0.0507777777777777;0.04743055555555557;0.05837500000000001;0.04480555555555561;0.05598611111111123
Utilization Per Link;2;<3-2>; - ; - ; ;0.04490277777777776;0.056138888888888815;0.05616666666666669;0.05895833333333335;0.04090277777777777
Utilization Per Link;2;<1-6>; - ; - ; ;0.07226388888888884;0.07656944444444445;0.0595138888888889;0.06356944444444444;0.07261111111111113
Utilization Per Link;2;<2-5>; - ; - ; ;0.07030555555555557;0.0735972222222222;0.08030555555555553;0.07684722222222207;0.06795833333333338
Utilization Per Link;2;<3-4>; - ; - ; ;0.07013888888888885;0.0841388888888888;0.08950000000000004;0.07320833333333342;0.06783333333333347
Utilization Per Link;2;<4-3>; - ; - ; ;0.07068055555555551;0.08161111111111123;0.09102777777777796;0.06851388888888875;0.061555555555555586
Utilization Per Link;2;<5-2>; - ; - ; ;0.052611111111111095;0.06979166666666671;0.08548611111111115;0.06070833333333329;0.05983333333333328
Utilization Per Link;2;<6-1>; - ; - ; ;0.0779722222222223;0.07406944444444442;0.08370833333333343;0.08108333333333342;0.08587499999999997
Utilization Per Link;2;<4-5>; - ; - ; ;0.1485416666666669;0.16020833333333337;0.13905555555555546;0.12829166666666672;0.1516527777777777
Utilization Per Link;2;<5-4>; - ; - ; ;0.16323611111111117;0.15543055555555546;0.15240277777777783;0.16109722222222217;0.14769444444444424
Utilization Per Link;2;<5-6>; - ; - ; ;0.15230555555555547;0.13387500000000005;0.15934722222222206;0.14830555555555566;0.15950000000000022
Utilization Per Link;2;<6-5>; - ; - ; ;0.1424444444444446;0.17613888888888882;0.12906944444444446;0.16687499999999988;0.1278888888888889
Utilization Per Link;3;<1-2>; - ; - ; ;0.07263888888888886;0.04356944444444444;0.0659861111111111;0.05723611111111098;0.04054166666666668
Utilization Per Link;3;<2-1>; - ; - ; ;0.041555555555555644;0.05275000000000005;0.07198611111111106;0.05418055555555558;0.04662500000000002
Utilization Per Link;3;<2-3>; - ; - ; ;0.073513888888889;0.03933333333333333;0.07291666666666677;0.050972222222222266;0.06455555555555556
Utilization Per Link;3;<3-2>; - ; - ; ;0.04147222222222226;0.045652777777777806;0.04924999999999999;0.05527777777777773;0.050833333333333286
Utilization Per Link;3;<1-6>; - ; - ; ;0.08255555555555541;0.09593055555555564;0.07797222222222233;0.0658888888888888;0.08244444444444429
Utilization Per Link;3;<2-5>; - ; - ; ;0.07311111111111113;0.07770833333333335;0.08526388888888899;0.09777777777777788;0.0801666666666665
Utilization Per Link;3;<3-4>; - ; - ; ;0.07280555555555551;0.09640277777777757;0.06702777777777771;0.07877777777777767;0.10237500000000001
Utilization Per Link;3;<4-3>; - ; - ; ;0.08052777777777788;0.08234722222222234;0.07433333333333327;0.07795833333333338;0.07175000000000002
Utilization Per Link;3;<5-2>; - ; - ; ;0.09518055555555563;0.08733333333333333;0.07730555555555561;0.06788888888888903;0.07001388888888892
Utilization Per Link;3;<6-1>; - ; - ; ;0.09611111111111112;0.0708472222222223;0.11348611111111098;0.061236111111111186;0.06394444444444446
Utilization Per Link;3;<4-5>; - ; - ; ;0.13587499999999997;0.17687499999999995;0.16890277777777782;0.17077777777777778;0.1997361111111111
Utilization Per Link;3;<5-4>; - ; - ; ;0.14044444444444448;0.1775833333333333;0.13612500000000002;0.15863888888888894;0.16698611111111109
Utilization Per Link;3;<5-6>; - ; - ; ;0.15356944444444456;0.1838055555555554;0.18936111111111115;0.14095833333333335;0.16894444444444462
Utilization Per Link;3;<6-5>; - ; - ; ;0.15098611111111104;0.1725833333333333;0.13359722222222237;0.13756944444444447;0.1638750000000001


Utilization Per Slot;1;all; - ;1; ;0.85;0.807936507936508;0.6841269841269841;0.7686507936507936;0.7940476190476191
Utilization Per Slot;1;all; - ;2; ;0.85;0.807936507936508;0.6841269841269841;0.7686507936507936;0.7940476190476191
Utilization Per Slot;1;all; - ;3; ;0.85;0.807936507936508;0.6841269841269841;0.7686507936507936;0.7940476190476191
Utilization Per Slot;1;all; - ;4; ;0.763095238095238;0.6678571428571429;0.6075396825396826;0.6353174603174603;0.7365079365079366
Utilization Per Slot;1;all; - ;5; ;0.763095238095238;0.6234126984126984;0.7277777777777779;0.651984126984127;0.6857142857142857
Utilization Per Slot;1;all; - ;6; ;0.7484126984126984;0.7043650793650793;0.7123015873015873;0.6996031746031746;0.5718253968253968
Utilization Per Slot;1;all; - ;7; ;0.7615079365079365;0.6952380952380952;0.6976190476190476;0.6543650793650794;0.5273809523809524
Utilization Per Slot;1;all; - ;8; ;0.7321428571428572;0.6190476190476191;0.6861111111111111;0.6238095238095238;0.651984126984127
Utilization Per Slot;1;all; - ;9; ;0.6472222222222221;0.7019841269841269;0.6984126984126984;0.4797619047619047;0.6488095238095238
Utilization Per Slot;1;all; - ;10; ;0.6194444444444445;0.6634920634920635;0.6690476190476191;0.455952380952381;0.6488095238095238
Utilization Per Slot;1;all; - ;11; ;0.5976190476190476;0.621031746031746;0.5956349206349206;0.607936507936508;0.6428571428571428
Utilization Per Slot;1;all; - ;12; ;0.5662698412698413;0.5380952380952381;0.6464285714285714;0.6174603174603175;0.5916666666666667
Utilization Per Slot;1;all; - ;13; ;0.503968253968254;0.5380952380952381;0.6095238095238096;0.6115079365079366;0.5198412698412698
Utilization Per Slot;1;all; - ;14; ;0.4662698412698413;0.6337301587301587;0.5662698412698413;0.5837301587301587;0.48809523809523814
Utilization Per Slot;1;all; - ;15; ;0.5892857142857143;0.5769841269841269;0.5234126984126983;0.5789682539682539;0.4825396825396825
Utilization Per Slot;1;all; - ;16; ;0.5773809523809523;0.5769841269841269;0.575;0.5769841269841269;0.5619047619047619
Utilization Per Slot;1;all; - ;17; ;0.4936507936507937;0.5035714285714286;0.569047619047619;0.5793650793650793;0.4484126984126984
Utilization Per Slot;1;all; - ;18; ;0.4623015873015873;0.41547619047619044;0.5480158730158731;0.5857142857142856;0.47023809523809523
Utilization Per Slot;1;all; - ;19; ;0.45992063492063495;0.5071428571428571;0.5365079365079365;0.5706349206349206;0.45079365079365075
Utilization Per Slot;1;all; - ;20; ;0.484920634920635;0.5071428571428571;0.5202380952380952;0.5325396825396825;0.4182539682539682
Utilization Per Slot;1;all; - ;21; ;0.4825396825396825;0.5218253968253967;0.5257936507936508;0.5174603174603174;0.390079365079365
Utilization Per Slot;1;all; - ;22; ;0.503968253968254;0.4353174603174603;0.457936507936508;0.47658730158730156;0.390079365079365
Utilization Per Slot;1;all; - ;23; ;0.4654761904761905;0.41468253968253965;0.4916666666666667;0.47658730158730156;0.46706349206349207
Utilization Per Slot;1;all; - ;24; ;0.45119047619047614;0.43253968253968256;0.4753968253968254;0.41428571428571426;0.4642857142857143
Utilization Per Slot;1;all; - ;25; ;0.4265873015873016;0.4714285714285714;0.34325396825396826;0.5373015873015873;0.4642857142857143
Utilization Per Slot;1;all; - ;26; ;0.44087301587301586;0.44126984126984126;0.3464285714285714;0.5380952380952381;0.44087301587301586
Utilization Per Slot;1;all; - ;27; ;0.37896825396825395;0.3658730158730159;0.4305555555555556;0.5099206349206349;0.3932539682539683
Utilization Per Slot;1;all; - ;28; ;0.33690476190476193;0.3853174603174603;0.4904761904761905;0.3591269841269841;0.4281746031746032
Utilization Per Slot;1;all; - ;29; ;0.328968253968254;0.4392857142857143;0.49603174603174605;0.39642857142857146;0.4281746031746032
Utilization Per Slot;1;all; - ;30; ;0.2849206349206349;0.4392857142857143;0.4916666666666667;0.35277777777777775;0.4087301587301587
Utilization Per Slot;1;all; - ;31; ;0.3682539682539683;0.4186507936507936;0.4916666666666667;0.3472222222222222;0.41666666666666663
Utilization Per Slot;1;all; - ;32; ;0.3321428571428572;0.41428571428571426;0.45317460317460323;0.330952380952381;0.32698412698412693
Utilization Per Slot;1;all; - ;33; ;0.3321428571428572;0.41428571428571426;0.44880952380952377;0.3226190476190476;0.323015873015873
Utilization Per Slot;1;all; - ;34; ;0.321031746031746;0.4178571428571428;0.44880952380952377;0.38690476190476186;0.3583333333333333
Utilization Per Slot;1;all; - ;35; ;0.2686507936507937;0.2936507936507936;0.2503968253968254;0.38888888888888884;0.32658730158730154
Utilization Per Slot;1;all; - ;36; ;0.24603174603174605;0.28809523809523807;0.3313492063492064;0.34484126984126984;0.32658730158730154
Utilization Per Slot;1;all; - ;37; ;0.2321428571428571;0.2523809523809524;0.4103174603174603;0.34484126984126984;0.2849206349206349
Utilization Per Slot;1;all; - ;38; ;0.20793650793650797;0.321031746031746;0.4107142857142857;0.34484126984126984;0.28849206349206347
Utilization Per Slot;1;all; - ;39; ;0.23928571428571432;0.3130952380952381;0.32460317460317456;0.27103174603174607;0.28849206349206347
Utilization Per Slot;1;all; - ;40; ;0.23928571428571432;0.30992063492063493;0.2067460317460318;0.2587301587301587;0.3023809523809524
Utilization Per Slot;1;all; - ;41; ;0.23928571428571432;0.30992063492063493;0.2067460317460318;0.2309523809523809;0.2591269841269841
Utilization Per Slot;1;all; - ;42; ;0.2571428571428571;0.328968253968254;0.2067460317460318;0.2055555555555556;0.2234126984126984
Utilization Per Slot;1;all; - ;43; ;0.2666666666666667;0.31825396825396823;0.1611111111111111;0.196031746031746;0.265079365079365
Utilization Per Slot;1;all; - ;44; ;0.2666666666666667;0.31825396825396823;0.2595238095238095;0.2515873015873016;0.18531746031746033
Utilization Per Slot;1;all; - ;45; ;0.19920634920634916;0.21190476190476193;0.24682539682539684;0.2515873015873016;0.26309523809523805
Utilization Per Slot;1;all; - ;46; ;0.17182539682539677;0.21190476190476193;0.276984126984127;0.28015873015873016;0.23928571428571432
Utilization Per Slot;1;all; - ;47; ;0.17182539682539677;0.21190476190476193;0.265079365079365;0.2698412698412699;0.23928571428571432
Utilization Per Slot;1;all; - ;48; ;0.17182539682539677;0.20357142857142863;0.265079365079365;0.2857142857142857;0.2853174603174603
Utilization Per Slot;1;all; - ;49; ;0.14880952380952384;0.18134920634920637;0.15515873015873016;0.296031746031746;0.2853174603174603
Utilization Per Slot;1;all; - ;50; ;0.14880952380952384;0.18492063492063493;0.1615079365079365;0.296031746031746;0.2853174603174603
Utilization Per Slot;1;all; - ;51; ;0.22896825396825393;0.18492063492063493;0.1615079365079365;0.22499999999999998;0.28809523809523807
Utilization Per Slot;1;all; - ;52; ;0.26388888888888884;0.15317460317460319;0.2150793650793651;0.3313492063492064;0.28809523809523807
Utilization Per Slot;1;all; - ;53; ;0.26388888888888884;0.14603174603174607;0.22936507936507933;0.3313492063492064;0.19880952380952377
Utilization Per Slot;1;all; - ;54; ;0.26388888888888884;0.14603174603174607;0.22936507936507933;0.3313492063492064;0.15833333333333333
Utilization Per Slot;1;all; - ;55; ;0.26388888888888884;0.09206349206349207;0.22936507936507933;0.37222222222222223;0.0892857142857143
Utilization Per Slot;1;all; - ;56; ;0.18531746031746033;0.20833333333333337;0.2690476190476191;0.323015873015873;0.14563492063492067
Utilization Per Slot;1;all; - ;57; ;0.13769841269841265;0.20833333333333337;0.27261904761904765;0.323015873015873;0.2857142857142857
Utilization Per Slot;1;all; - ;58; ;0.13769841269841265;0.20833333333333337;0.19365079365079363;0.276984126984127;0.2857142857142857
Utilization Per Slot;1;all; - ;59; ;0.17103174603174598;0.21785714285714286;0.1261904761904762;0.19999999999999996;0.2761904761904762
Utilization Per Slot;1;all; - ;60; ;0.17103174603174598;0.19166666666666665;0.1261904761904762;0.1968253968253968;0.2869047619047619
Utilization Per Slot;1;all; - ;61; ;0.17103174603174598;0.21706349206349207;0.21865079365079365;0.1968253968253968;0.2869047619047619
Utilization Per Slot;1;all; - ;62; ;0.1793650793650794;0.21706349206349207;0.22817460317460314;0.15039682539682542;0.2869047619047619
Utilization Per Slot;1;all; - ;63; ;0.14166666666666672;0.21706349206349207;0.22817460317460314;0.11230158730158735;0.2607142857142857
Utilization Per Slot;1;all; - ;64; ;0.14166666666666672;0.17142857142857137;0.22817460317460314;0.11230158730158735;0.16587301587301584
Utilization Per Slot;1;all; - ;65; ;0.1329365079365079;0.16666666666666663;0.20238095238095233;0.2583333333333333;0.16587301587301584
Utilization Per Slot;1;all; - ;66; ;0.22103174603174602;0.10476190476190472;0.12222222222222223;0.2583333333333333;0.16587301587301584
Utilization Per Slot;1;all; - ;67; ;0.22103174603174602;0.10476190476190472;0.12222222222222223;0.2583333333333333;0.12976190476190474
Utilization Per Slot;1;all; - ;68; ;0.2424603174603175;0.13650793650793647;0.09206349206349207;0.1686507936507936;0.12976190476190474
Utilization Per Slot;1;all; - ;69; ;0.19880952380952377;0.13650793650793647;0.09206349206349207;0.1686507936507936;0.12976190476190474
Utilization Per Slot;1;all; - ;70; ;0.19880952380952377;0.13650793650793647;0.09206349206349207;0.1686507936507936;0.1797619047619048
Utilization Per Slot;1;all; - ;71; ;0.19880952380952377;0.15555555555555556;0.13095238095238093;0.1257936507936508;0.1797619047619048
Utilization Per Slot;1;all; - ;72; ;0.19880952380952377;0.15555555555555556;0.13095238095238093;0.10277777777777775;0.169047619047619
Utilization Per Slot;1;all; - ;73; ;0.15714285714285714;0.15555555555555556;0.14880952380952384;0.10277777777777775;0.169047619047619
Utilization Per Slot;1;all; - ;74; ;0.15714285714285714;0.1162698412698413;0.14880952380952384;0.11706349206349209;0.169047619047619
Utilization Per Slot;1;all; - ;75; ;0.15714285714285714;0.11547619047619051;0.14880952380952384;0.10119047619047616;0.14920634920634923
Utilization Per Slot;1;all; - ;76; ;0.1444444444444445;0.1067460317460317;0.14880952380952384;0.16349206349206347;0.14920634920634923
Utilization Per Slot;1;all; - ;77; ;0.1444444444444445;0.1067460317460317;0.14880952380952384;0.16349206349206347;0.14920634920634923
Utilization Per Slot;1;all; - ;78; ;0.1444444444444445;0.13571428571428568;0.09523809523809523;0.17500000000000004;0.14920634920634923
Utilization Per Slot;1;all; - ;79; ;0.1444444444444445;0.11111111111111116;0.09523809523809523;0.10873015873015868;0.14166666666666672
Utilization Per Slot;1;all; - ;80; ;0.12142857142857144;0.11111111111111116;0.06071428571428572;0.10873015873015868;0.14166666666666672
Utilization Per Slot;1;all; - ;81; ;0.14126984126984132;0.11746031746031749;0.06071428571428572;0.13492063492063489;0.14166666666666672
Utilization Per Slot;1;all; - ;82; ;0.14126984126984132;0.1341269841269841;0.06071428571428572;0.13492063492063489;0.11031746031746037
Utilization Per Slot;1;all; - ;83; ;0.14126984126984132;0.11428571428571432;0.12222222222222223;0.125;0.08809523809523812
Utilization Per Slot;1;all; - ;84; ;0.10952380952380958;0.11428571428571432;0.12222222222222223;0.11468253968253972;0.07222222222222219
Utilization Per Slot;1;all; - ;85; ;0.13095238095238093;0.06785714285714284;0.12222222222222223;0.11468253968253972;0.07579365079365075
Utilization Per Slot;1;all; - ;86; ;0.13095238095238093;0.06785714285714284;0.09404761904761905;0.09603174603174602;0.09404761904761905
Utilization Per Slot;1;all; - ;87; ;0.16746031746031742;0.06785714285714284;0.04880952380952386;0.09603174603174602;0.07976190476190481
Utilization Per Slot;1;all; - ;88; ;0.14603174603174607;0.04166666666666663;0.04880952380952386;0.11865079365079367;0.07976190476190481
Utilization Per Slot;1;all; - ;89; ;0.07817460317460323;0.04166666666666663;0.04880952380952386;0.11865079365079367;0.07976190476190481
Utilization Per Slot;1;all; - ;90; ;0.07817460317460323;0.036904761904761885;0.07579365079365075;0.11865079365079367;0.04761904761904767
Utilization Per Slot;1;all; - ;91; ;0.07817460317460323;0.05238095238095242;0.07579365079365075;0.09563492063492063;0.059523809523809534
Utilization Per Slot;1;all; - ;92; ;0.07817460317460323;0.05238095238095242;0.07579365079365075;0.09563492063492063;0.059523809523809534
Utilization Per Slot;1;all; - ;93; ;0.07817460317460323;0.058730158730158744;0.13174603174603172;0.09563492063492063;0.059523809523809534
Utilization Per Slot;1;all; - ;94; ;0.08174603174603179;0.020238095238095277;0.12698412698412698;0.1253968253968254;0.04166666666666663
Utilization Per Slot;1;all; - ;95; ;0.08174603174603179;0.020238095238095277;0.12698412698412698;0.1253968253968254;0.04166666666666663
Utilization Per Slot;1;all; - ;96; ;0.08174603174603179;0.020238095238095277;0.10079365079365077;0.1253968253968254;0.04166666666666663
Utilization Per Slot;1;all; - ;97; ;0.04960317460317465;0.01904761904761909;0.07301587301587298;0.1253968253968254;0.04166666666666663
Utilization Per Slot;1;all; - ;98; ;0.08769841269841272;7.936507936507908E-4;0.07301587301587298;0.08650793650793653;0.06746031746031744
Utilization Per Slot;1;all; - ;99; ;0.13055555555555554;7.936507936507908E-4;0.07301587301587298;0.06865079365079363;0.06746031746031744
Utilization Per Slot;1;all; - ;100; ;0.13055555555555554;7.936507936507908E-4;0.020634920634920673;0.06865079365079363;0.06746031746031744
Utilization Per Slot;1;all; - ;101; ;0.10952380952380958;0.0;0.020634920634920673;0.06865079365079363;0.06507936507936507
Utilization Per Slot;1;all; - ;102; ;0.10952380952380958;0.0;0.011904761904761862;0.06865079365079363;0.06507936507936507
Utilization Per Slot;1;all; - ;103; ;0.05634920634920637;0.0;0.0;0.041269841269841234;0.05753968253968256
Utilization Per Slot;1;all; - ;104; ;0.05634920634920637;0.0;0.0;0.041269841269841234;0.029761904761904767
Utilization Per Slot;1;all; - ;105; ;0.05634920634920637;0.0;0.0;0.05634920634920637;0.029761904761904767
Utilization Per Slot;1;all; - ;106; ;0.0;0.0;0.0;0.05634920634920637;0.029761904761904767
Utilization Per Slot;1;all; - ;107; ;0.0;0.0;0.0;0.05634920634920637;0.029761904761904767
Utilization Per Slot;1;all; - ;108; ;0.0;0.0;0.0;0.05634920634920637;0.0
Utilization Per Slot;1;all; - ;109; ;0.0;0.0;0.0;0.05634920634920637;0.0
Utilization Per Slot;1;all; - ;110; ;0.0;0.0;0.0;0.044047619047619;0.0
Utilization Per Slot;1;all; - ;111; ;0.0;0.0;0.0;0.044047619047619;0.0
Utilization Per Slot;1;all; - ;112; ;0.0;0.0;0.0;0.044047619047619;0.0
Utilization Per Slot;1;all; - ;113; ;0.0;0.0;0.0;0.044047619047619;0.0
Utilization Per Slot;1;all; - ;114; ;0.0;0.0;0.0;0.025000000000000022;0.0
Utilization Per Slot;1;all; - ;115; ;0.0;0.0;0.0;0.025000000000000022;0.0
Utilization Per Slot;1;all; - ;116; ;0.0;0.0;0.0;0.025000000000000022;0.0
Utilization Per Slot;1;all; - ;117; ;0.0;0.0;0.0;0.025000000000000022;0.0
Utilization Per Slot;1;all; - ;118; ;0.0;0.0;0.0;0.025000000000000022;0.0
Utilization Per Slot;1;all; - ;119; ;0.0;0.0;0.0;0.025000000000000022;0.0
Utilization Per Slot;1;all; - ;120; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;121; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;122; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;123; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;124; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;125; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;126; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;127; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;128; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;129; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;130; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;131; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;132; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;133; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;134; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;135; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;136; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;137; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;138; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;139; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;140; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;141; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;142; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;143; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;144; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;145; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;146; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;147; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;148; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;149; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;150; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;151; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;152; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;153; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;154; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;155; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;156; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;157; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;158; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;159; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;160; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;161; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;162; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;163; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;164; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;165; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;166; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;167; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;168; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;169; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;170; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;171; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;172; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;173; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;174; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;175; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;176; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;177; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;178; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;179; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;180; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;181; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;182; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;183; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;184; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;185; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;186; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;187; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;188; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;189; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;190; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;191; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;192; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;193; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;194; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;195; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;196; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;197; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;198; ;0.0;0.0;0.0;0.0;0.0
Utilization Per Slot;1;all; - ;199; ;0.0;0.0;0.0;0.0;0.0
