Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Utilization Per Link;5;<4-5>; - ; - ; ;0.8819506333662624;0.8926759101209675;0.883693962806587;0.8858231765140523;0.8834352259455328;0.8820718414038927;0.8840551662523748;0.890025579213207;0.8927239740863993;0.8892633935255412
Utilization Per Link;5;<3-4>; - ; - ; ;0.7964297158087422;0.8035483484562125;0.79720123478976;0.7854131853981919;0.7996771528962746;0.7991954152068135;0.7930193204164715;0.8003310074965903;0.779605331456701;0.7933660248155877
Utilization Per Link;5;<2-1>; - ; - ; ;0.8946875842242415;0.8949669341877824;0.8992061210433491;0.8804458768804642;0.8925194152467599;0.8980238872418526;0.8904333742600696;0.8897903003623676;0.8945984936962718;0.891807364816918
Utilization Per Link;5;<3-2>; - ; - ; ;0.8891530161012274;0.8961896954451729;0.8829928927219741;0.889943825552265;0.8881446460835067;0.898216143103855;0.8925421745076264;0.891554043262563;0.8904759480530205;0.8933152656743993
Utilization Per Link;5;<6-1>; - ; - ; ;0.8073853552141856;0.7917054722047985;0.7989084289122491;0.8000500354365726;0.7975895646792482;0.7968048193733077;0.8080879226185004;0.7998107138222744;0.799519959272912;0.7907184140388839
Utilization Per Link;5;<1-6>; - ; - ; ;0.7792640174088495;0.7934535681131295;0.7849138791563003;0.8042329230677081;0.799914527994891;0.7987948072949435;0.7988425717965286;0.810606913624594;0.8055437766398558;0.7930567783667404
Utilization Per Link;5;<6-5>; - ; - ; ;0.8874851266233118;0.8909907265993668;0.88893243593966;0.8807254514419219;0.8855604967108992;0.8870657023927041;0.8811080915161759;0.8860362451212707;0.8926524770660521;0.8888066610766768
Utilization Per Link;5;<1-2>; - ; - ; ;0.8912086614959277;0.8919225087094079;0.8891546631529761;0.8980852024875555;0.8959009622775101;0.8927400702742209;0.8898885494964365;0.8956070134459261;0.8968023487956499;0.8917052975174445
Utilization Per Link;6;<5-4>; - ; - ; ;0.9012211641161947;0.8980022010600989;0.904369278990661;0.9081255303007134;0.8936835065233101;0.8984399674582491;0.9012168967547884;0.9001624841533926;0.8992529122869862;0.9001868655107681
Utilization Per Link;6;<2-5>; - ; - ; ;0.8809418640633795;0.8837467932401178;0.8766062747681713;0.8705376625839959;0.8792211441519144;0.8708683955719212;0.8775234829654394;0.8725497359725902;0.8737142514898742;0.8805312740194872
Utilization Per Link;6;<5-6>; - ; - ; ;0.9034499246349399;0.9015809700635612;0.9032939288672968;0.8992315505245929;0.9045269717205907;0.9083622815160975;0.9023017548588393;0.8964606354625065;0.9013771598838172;0.8977065552660454
Utilization Per Link;6;<2-3>; - ; - ; ;0.9060938420227603;0.8991362960300969;0.9041690623783357;0.9086044979486813;0.9028362980265475;0.9012754918695668;0.9031147995089157;0.8964896585112606;0.9034002884836397;0.9041471515986282
Utilization Per Link;6;<5-2>; - ; - ; ;0.8744536030506117;0.8738306431487595;0.8738181155731024;0.8835951147446077;0.8696076273470216;0.8807856936084275;0.8759680921151191;0.8775522065502894;0.88034183810981;0.8824428772497526
Utilization Per Link;6;<4-3>; - ; - ; ;0.831598987811842;0.8296857125744578;0.8260481737689543;0.835346130426541;0.8415265674442651;0.8351998422822954;0.8428151359067207;0.8370090038830591;0.8408667235648687;0.8375700745665499
Utilization Per Link;6;<4-5>; - ; - ; ;0.8954088182154301;0.8985057497080235;0.890211196957398;0.8981348885495293;0.90251003204266;0.8994929576059016;0.8982639824713773;0.89708389482821;0.9001979207218445;0.9019830752952124
Utilization Per Link;6;<3-4>; - ; - ; ;0.8401373291807749;0.8404338484113492;0.8398989558689485;0.8368009512971747;0.83135130616198;0.8368711755956865;0.8346869852963168;0.8395655027500856;0.8330828816418085;0.8342916429591224
Utilization Per Link;6;<2-1>; - ; - ; ;0.9037179448786243;0.9077916778965592;0.901792641172284;0.8985089689455416;0.9051786052965233;0.8971368500383963;0.8992888230067592;0.9037783617324934;0.8957505565038593;0.8984644486368595
Utilization Per Link;6;<3-2>; - ; - ; ;0.9053687649108085;0.8979137843260495;0.9019361842301983;0.9028492498427305;0.901081239581171;0.9047888279978704;0.9024113087573533;0.9087553030075918;0.9052643767655255;0.8999989269208563
Utilization Per Link;6;<6-1>; - ; - ; ;0.8362780123578305;0.832122875053616;0.8392229159804244;0.8428705117838887;0.836153834635969;0.8452515497260377;0.8310660916958525;0.8356266283352657;0.822868739955495;0.8339249243853397
Utilization Per Link;6;<1-6>; - ; - ; ;0.8208001427444798;0.8374272552131609;0.8278377703910238;0.829051098533575;0.8410165054552728;0.8379216702103096;0.8316022070493773;0.8341685383164054;0.8363820511285167;0.8304049002286334
Utilization Per Link;6;<6-5>; - ; - ; ;0.907398955869004;0.9008825951546922;0.8962231854979494;0.8915685173539448;0.8985648688846475;0.8976407480610133;0.9036315245710684;0.9019718953073794;0.8979582048133847;0.903080760438792
Utilization Per Link;6;<1-2>; - ; - ; ;0.9029337485900214;0.9077737100589968;0.9063791812655316;0.9116714081793591;0.9022646712384446;0.9047105181724605;0.9070501053115053;0.9117758711906168;0.9100549266812198;0.9037373351700267

Utilization Per Slot;1;all; - ;1; ;0.8977922376089656;0.8967384096752528;0.8947291491088095;0.8980660332290914;0.9010799240787561;0.8948988453525333;0.8970328825687733;0.8958999105886178;0.900669943657995;0.8972767317929478
Utilization Per Slot;1;all; - ;2; ;0.8884439710061847;0.884902453180236;0.8885552004768607;0.8868753502658813;0.8865929985326266;0.8879683937181018;0.88596697625536;0.8810450721779444;0.8854357842319391;0.8893623271486896
Utilization Per Slot;1;all; - ;3; ;0.8778115744246371;0.8777110400953722;0.871807322036412;0.8775655861721804;0.8807891017935039;0.8796097842005667;0.8753474138435058;0.8745930498693053;0.8796104972099941;0.8754907287384154
Utilization Per Slot;1;all; - ;4; ;0.8714265750021747;0.8648469240060292;0.8677367512153246;0.8665310522735732;0.8720205118552078;0.8705595555384433;0.8679014563930565;0.8697788102154287;0.8679271247324432;0.8655335520846257
Utilization Per Slot;1;all; - ;5; ;0.8623021933596006;0.8629781262967859;0.85743946906466;0.859905055664646;0.8557054301371972;0.862570284904307;0.8604255525466558;0.8591007810305268;0.8570287756344714;0.8596269819879558
Utilization Per Slot;1;all; - ;6; ;0.8581660256711914;0.8507771089749349;0.8433468377318885;0.858193120029433;0.8540127457565244;0.8508270196348536;0.8487942297573059;0.8472983359785983;0.8524733584027449;0.8522209530654414
Utilization Per Slot;1;all; - ;7; ;0.8479393314538405;0.8435757137580873;0.845672674484102;0.8414295553815813;0.8381689632700323;0.8500398572269923;0.8405689530026966;0.8433204563830743;0.8474067134115647;0.8366830516233086
Utilization Per Slot;1;all; - ;8; ;0.8346153242838177;0.8420391784420174;0.8385404411817133;0.8419400701316073;0.8357696865467955;0.8341311908826059;0.8322367248339757;0.8349761070540875;0.8380320654599696;0.8326096287645115
Utilization Per Slot;1;all; - ;9; ;0.830894841091589;0.8255900509516537;0.8214645784046557;0.8240513766073014;0.8351108658358681;0.8214916727628973;0.829565078509468;0.8351272650526985;0.8264299760571434;0.8318773680825609
Utilization Per Slot;1;all; - ;10; ;0.8182674441321462;0.8214481791878252;0.8190410593608869;0.8225968373753838;0.8204913205362401;0.8183066596506539;0.8236028936774602;0.8244813212920301;0.8266374618005199;0.8204114634803701
Utilization Per Slot;1;all; - ;11; ;0.8131024038399836;0.8088386074640679;0.8067894183696896;0.8127394820414315;0.8153868860454073;0.814698831947956;0.8116849410982911;0.8090432411697348;0.8217718854678697;0.8114532130343828
Utilization Per Slot;1;all; - ;12; ;0.8040450450835861;0.808974079255276;0.7987880265752874;0.8087273779933919;0.810896352671575;0.8006789275767804;0.804097094771787;0.8066731978330217;0.7958646879229037;0.8001063810065696
Utilization Per Slot;1;all; - ;13; ;0.7945591676613148;0.7975894577278101;0.798575549765919;0.7870041197684716;0.7943966015118652;0.7953342089089102;0.796608356755693;0.7979709177714748;0.7945655847461615;0.7890354836271645
Utilization Per Slot;1;all; - ;14; ;0.7840016370696453;0.789881825817501;0.7830847069459952;0.7817435362130358;0.783657253516206;0.7766882993726943;0.7861920020306509;0.7940172804964827;0.7903103444833748;0.7723360898277797
Utilization Per Slot;1;all; - ;15; ;0.7732544459702846;0.777325016791372;0.7701999135832573;0.775553901373684;0.7755489103076921;0.7794462198379187;0.7701692541778787;0.7709371653312;0.7785392718462524;0.7758776076537284
Utilization Per Slot;1;all; - ;16; ;0.7629828321590069;0.7529457984493471;0.7653821088822437;0.7647653557275335;0.7699760286230505;0.7613785609473328;0.7658655292740281;0.7668566123781289;0.7663696269392074;0.7671460942056576
Utilization Per Slot;1;all; - ;17; ;0.749858467628659;0.7495739768671221;0.7468153433924704;0.7503240627847582;0.7524802032932479;0.7492402884550939;0.7433565346601012;0.7564602219170542;0.7617585949721427;0.7512210286444407
Utilization Per Slot;1;all; - ;18; ;0.7376724235047836;0.7380667177181417;0.735834285200919;0.7314913447785607;0.743330153311287;0.7360168156143361;0.7404916627807653;0.7390021860869045;0.7441515401716641;0.7413829245650285
Utilization Per Slot;1;all; - ;19; ;0.723256798901395;0.7135120990569737;0.7306442895787968;0.7394221486396493;0.7292646163367572;0.731122005895162;0.7255583933330767;0.7242264917226735;0.7254592850226665;0.7169901590438829
Utilization Per Slot;1;all; - ;20; ;0.6998429953240841;0.7115791304992635;0.7210992323740504;0.7126022990275978;0.713949886845404;0.7206949560287086;0.7152967616537826;0.7122850098324001;0.7155591491230697;0.7097110457994475
Utilization Per Slot;1;all; - ;21; ;0.7014144681020973;0.6934537178450573;0.6895392960885729;0.6918031010206017;0.706280757444175;0.7070358344278028;0.694086870216598;0.6931414197158514;0.6937039841540784;0.7010144698133198
Utilization Per Slot;1;all; - ;22; ;0.6787058308484955;0.6756063788675414;0.6837724758396755;0.6768256249884136;0.6705069354427005;0.6748377547047927;0.6641746987178665;0.6753717987659233;0.6813518088336163;0.6776462988393632
Utilization Per Slot;1;all; - ;23; ;0.6516977467476075;0.6604506504785006;0.6593704411959735;0.659062421123332;0.6626837960051508;0.6525462279662262;0.6437804900656396;0.6489269921126897;0.6619037636915635;0.6587708002675212
Utilization Per Slot;1;all; - ;24; ;0.6457926026697924;0.6269263732205067;0.6454296808712405;0.632486420735455;0.6439173878757025;0.6302632573407886;0.634045772353202;0.6330133347023115;0.6372350635220099;0.6405840688025577
Utilization Per Slot;1;all; - ;25; ;0.6055681758224207;0.6084565770128613;0.6037713920653459;0.6143189405250316;0.5970398700611619;0.6137813314167639;0.5982569771537519;0.6201085770756061;0.6075724453228721;0.5971867500032085
Utilization Per Slot;1;all; - ;26; ;0.5731847136482839;0.5752488759406377;0.5835204983080287;0.5850228091715829;0.5786606260507976;0.5783682921855593;0.5777415568988653;0.563822899866382;0.5758506558973723;0.5617651546588749
Utilization Per Slot;1;all; - ;27; ;0.5410878812639661;0.5420447399155512;0.5366750659177215;0.5264398155872416;0.538766322568317;0.5294365942106487;0.5480447142472118;0.5198794158456364;0.5508140428632747;0.5355492240318401
Utilization Per Slot;1;all; - ;28; ;0.48229954096453065;0.49887201908583634;0.4923486958344563;0.4808392976571936;0.502677350399927;0.4965233660319457;0.47753735099885486;0.4702161701982024;0.5058915968986941;0.48662323013234876
Utilization Per Slot;1;all; - ;29; ;0.43487371890031135;0.439536800555577;0.4131789810524875;0.4414847423112629;0.4347197088639906;0.4324623210168085;0.41532300040071135;0.42343490865636224;0.44250933685845195;0.4320266722566606
Utilization Per Slot;1;all; - ;30; ;0.38652597564644997;0.39736585797137414;0.36863942115042647;0.3756475908124457;0.3859227696708606;0.3674658076329085;0.35632931338618157;0.35216533833010344;0.3647699189878688;0.36316707379504976
Utilization Per Slot;1;all; - ;31; ;0.30281225178359306;0.29457271484043557;0.2838105505430992;0.3056286390218651;0.31557512053424375;0.304584793220136;0.2982382963067538;0.26943128942050876;0.3176285876851864;0.2901898458901424
Utilization Per Slot;1;all; - ;32; ;0.2440852302949149;0.23950414472380155;0.2177701913574701;0.2521978515599933;0.23950628375208372;0.24032553158417858;0.2237915559719531;0.23101077642448586;0.24166527629828327;0.23300078573638905
Utilization Per Slot;1;all; - ;33; ;0.18219886403338026;0.19776671187146433;0.1565283856183146;0.19393286018027733;0.17812900622172023;0.18276784555645398;0.15693765302964835;0.1605861222697087;0.19006834908371162;0.1617818390794763
