Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Utilization Per Link;1;<15-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<11-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<19-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<9-10>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<16-21>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<9-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<9-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<22-21>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<22-23>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<11-15>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<11-19>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<18-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<20-19>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<14-10>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<20-15>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<18-14>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<14-13>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<24-18>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<15-20>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<19-20>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<8-10>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<2-1>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<2-3>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<10-14>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<10-13>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<21-22>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<4-3>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<6-1>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<11-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<14-18>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<2-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<6-2>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<21-20>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<4-5>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<11-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<4-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<13-10>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<17-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<6-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<8-5>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<17-18>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<6-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<8-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<13-14>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<18-24>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<17-13>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<13-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<23-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<24-23>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<20-21>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;1;<13-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<16-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<17-23>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<12-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<16-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<12-13>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<16-15>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<22-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<22-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<17-22>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<6-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<23-22>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<23-24>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<1-2>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<12-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<3-2>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<12-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<1-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<3-4>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<3-5>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<5-3>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<5-4>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<10-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<3-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<7-3>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<10-8>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<7-4>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<5-8>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<7-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<15-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<7-8>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<9-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<16-22>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<7-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<9-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<21-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<15-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<11-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<19-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<9-10>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<16-21>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<9-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<9-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<22-21>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<22-23>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<11-15>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<11-19>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<18-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<20-19>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<14-10>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<20-15>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<18-14>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<14-13>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<24-18>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<15-20>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<19-20>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<8-10>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<2-1>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<2-3>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<10-14>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<10-13>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<21-22>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<4-3>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<6-1>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<11-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<14-18>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<2-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<6-2>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<21-20>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<4-5>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<11-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<4-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<13-10>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<17-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<6-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<8-5>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<17-18>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<6-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<8-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<13-14>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<18-24>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<17-13>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<13-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<23-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<24-23>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<20-21>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;2;<13-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<16-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<17-23>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<12-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<16-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<12-13>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<16-15>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<22-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<22-17>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<17-22>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<6-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<23-22>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<23-24>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<1-2>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<12-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<3-2>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<12-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<1-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<3-4>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<3-5>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<5-3>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<5-4>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<10-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<3-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<7-3>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<10-8>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<7-4>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<5-8>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<7-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<15-11>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<7-8>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<9-6>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<16-22>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<7-9>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<9-7>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<21-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<15-16>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utilization Per Link;3;<11-12>; - ; - ; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
